gestion,codigo_departamento,area,edad,sexo,antiguedad_ocupacion,observaciones,numerador,denominador,valor,cv
2025,1,rural,18,hombre,mas_1_hasta_3_meses,8,247.812822839546,1854.0010773440229,13.366379656831374,0.825920722721085
2025,1,rural,18,hombre,mas_3_hasta_6_meses,8,0.0,1854.0010773440229,0.0,
2025,1,rural,18,hombre,mas_6_hasta_12_meses,8,0.0,1854.0010773440229,0.0,
2025,1,rural,18,hombre,mas_de_12_meses,8,1165.5946653257333,1854.0010773440229,62.86914714178719,0.3521837801466091
2025,1,rural,18,mujer,hasta_1_mes,2,0.0,1003.4889616218653,0.0,
2025,1,rural,18,mujer,mas_1_hasta_3_meses,2,0.0,1003.4889616218653,0.0,
2025,1,rural,18,mujer,mas_3_hasta_6_meses,2,0.0,1003.4889616218653,0.0,
2025,1,rural,18,mujer,mas_6_hasta_12_meses,2,783.2108968756022,1003.4889616218653,78.04878048780488,0.32424100062848615
2025,1,rural,18,mujer,mas_de_12_meses,2,220.27806474626308,1003.4889616218653,21.95121951219512,1.1528568911235064
2025,1,rural,19,hombre,hasta_1_mes,5,354.50511035830345,721.9973495546598,49.10061104475913,0.5834213291613222
2025,1,rural,19,hombre,mas_1_hasta_3_meses,5,0.0,721.9973495546598,0.0,
2025,1,rural,19,hombre,mas_3_hasta_6_meses,5,0.0,721.9973495546598,0.0,
2025,1,rural,19,hombre,mas_6_hasta_12_meses,5,0.0,721.9973495546598,0.0,
2025,1,rural,19,hombre,mas_de_12_meses,5,367.4922391963563,721.9973495546598,50.899388955240866,0.5628032938383024
2025,1,rural,19,mujer,hasta_1_mes,2,55.640654779019535,322.6307417646969,17.24592469852105,1.1703193563299592
2025,1,rural,19,mujer,mas_1_hasta_3_meses,2,0.0,322.6307417646969,0.0,
2025,1,rural,19,mujer,mas_3_hasta_6_meses,2,266.99008698567735,322.6307417646969,82.75407530147895,0.24389420604313602
2025,1,rural,19,mujer,mas_6_hasta_12_meses,2,0.0,322.6307417646969,0.0,
2025,1,rural,19,mujer,mas_de_12_meses,2,0.0,322.6307417646969,0.0,
2025,1,rural,20,hombre,hasta_1_mes,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,mas_1_hasta_3_meses,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,mas_3_hasta_6_meses,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,mas_6_hasta_12_meses,4,541.0854407372948,940.5574856081774,57.528162713778364,0.4340323883876262
2025,1,rural,20,hombre,mas_de_12_meses,4,399.47204487088266,940.5574856081774,42.47183728622164,0.5878974741296032
2025,1,rural,20,mujer,hasta_1_mes,3,55.640654779019535,572.9050444578803,9.712020398017321,1.1133426511692521
2025,1,rural,20,mujer,mas_1_hasta_3_meses,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,mas_3_hasta_6_meses,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,mas_6_hasta_12_meses,3,206.21221317430542,572.9050444578803,35.99413465968635,0.8449198622823341
2025,1,rural,20,mujer,mas_de_12_meses,3,311.05217650455535,572.9050444578803,54.29384494229632,0.5898265575802762
2025,1,rural,21,hombre,hasta_1_mes,7,0.0,1498.6857930696137,0.0,
2025,1,rural,21,hombre,mas_1_hasta_3_meses,7,148.292897183998,1498.6857930696137,9.894862410102919,1.0055356587572892
2025,1,rural,21,hombre,mas_3_hasta_6_meses,7,0.0,1498.6857930696137,0.0,
2025,1,rural,21,hombre,mas_6_hasta_12_meses,7,0.0,1498.6857930696137,0.0,
2025,1,rural,21,hombre,mas_de_12_meses,7,1350.3928958856156,1498.6857930696137,90.10513758989708,0.11042252703880415
2025,1,rural,21,mujer,hasta_1_mes,1,0.0,192.7807663391974,0.0,
2025,1,rural,21,mujer,mas_1_hasta_3_meses,1,0.0,192.7807663391974,0.0,
2025,1,rural,21,mujer,mas_3_hasta_6_meses,1,0.0,192.7807663391974,0.0,
2025,1,rural,21,mujer,mas_6_hasta_12_meses,1,192.7807663391974,192.7807663391974,100.0,0.0
2025,1,rural,21,mujer,mas_de_12_meses,1,0.0,192.7807663391974,0.0,
2025,1,rural,22,hombre,hasta_1_mes,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,mas_1_hasta_3_meses,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,mas_3_hasta_6_meses,5,184.7482344083975,1012.240280921298,18.251420921547158,0.9750732905643924
2025,1,rural,22,hombre,mas_6_hasta_12_meses,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,mas_de_12_meses,5,827.4920465129006,1012.240280921298,81.74857907845285,0.2176976438742719
2025,1,rural,22,mujer,hasta_1_mes,5,144.58557475439804,1390.0270786748056,10.401637275457968,1.091485162447608
2025,1,rural,22,mujer,mas_1_hasta_3_meses,5,0.0,1390.0270786748056,0.0,
2025,1,rural,22,mujer,mas_3_hasta_6_meses,5,783.2108968756022,1390.0270786748056,56.3450100283142,0.4973580244311795
2025,1,rural,22,mujer,mas_6_hasta_12_meses,5,55.640654779019535,1390.0270786748056,4.002846824542802,1.1376327476569554
2025,1,rural,22,mujer,mas_de_12_meses,5,406.58995226578577,1390.0270786748056,29.25050587168502,0.7817015533762287
2025,1,rural,23,hombre,hasta_1_mes,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,mas_1_hasta_3_meses,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,mas_3_hasta_6_meses,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,mas_6_hasta_12_meses,4,192.7807663391974,774.9347988705103,24.877030508912608,0.6509955781774777
2025,1,rural,23,hombre,mas_de_12_meses,4,582.154032531313,774.9347988705103,75.1229694910874,0.21557769839502514
2025,1,rural,23,mujer,hasta_1_mes,3,0.0,357.7155644341482,0.0,
2025,1,rural,23,mujer,mas_1_hasta_3_meses,3,55.640654779019535,357.7155644341482,15.55444054189664,1.1072026574815355
2025,1,rural,23,mujer,mas_3_hasta_6_meses,3,0.0,357.7155644341482,0.0,
2025,1,rural,23,mujer,mas_6_hasta_12_meses,3,0.0,357.7155644341482,0.0,
2025,1,rural,23,mujer,mas_de_12_meses,3,302.07490965512864,357.7155644341482,84.44555945810336,0.2039410717880428
2025,1,rural,24,hombre,hasta_1_mes,4,0.0,1077.7679904395434,0.0,
2025,1,rural,24,hombre,mas_1_hasta_3_meses,4,0.0,1077.7679904395434,0.0,
2025,1,rural,24,hombre,mas_3_hasta_6_meses,4,0.0,1077.7679904395434,0.0,
2025,1,rural,24,hombre,mas_6_hasta_12_meses,4,376.54370042096264,1077.7679904395434,34.93736163637573,0.7719050783515967
2025,1,rural,24,hombre,mas_de_12_meses,4,701.2242900185806,1077.7679904395434,65.06263836362426,0.414497898480587
2025,1,rural,24,mujer,hasta_1_mes,4,0.0,781.3050372953827,0.0,
2025,1,rural,24,mujer,mas_1_hasta_3_meses,4,0.0,781.3050372953827,0.0,
2025,1,rural,24,mujer,mas_3_hasta_6_meses,4,0.0,781.3050372953827,0.0,
2025,1,rural,24,mujer,mas_6_hasta_12_meses,4,192.7807663391974,781.3050372953827,24.67419984984867,0.998121520483067
2025,1,rural,24,mujer,mas_de_12_meses,4,588.5242709561853,781.3050372953827,75.32580015015134,0.3269510555711573
2025,1,rural,25,hombre,hasta_1_mes,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,mas_1_hasta_3_meses,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,mas_3_hasta_6_meses,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,mas_6_hasta_12_meses,9,283.9134922449997,1860.837055628041,15.25730000841893,0.9466439771659796
2025,1,rural,25,hombre,mas_de_12_meses,9,1576.9235633830413,1860.837055628041,84.74269999158106,0.170436287281608
2025,1,rural,25,mujer,hasta_1_mes,1,0.0,783.2108968756022,0.0,
2025,1,rural,25,mujer,mas_1_hasta_3_meses,1,0.0,783.2108968756022,0.0,
2025,1,rural,25,mujer,mas_3_hasta_6_meses,1,0.0,783.2108968756022,0.0,
2025,1,rural,25,mujer,mas_6_hasta_12_meses,1,783.2108968756022,783.2108968756022,100.0,0.0
2025,1,rural,25,mujer,mas_de_12_meses,1,0.0,783.2108968756022,0.0,
2025,1,rural,26,hombre,hasta_1_mes,10,293.2726178977488,2809.0573956291837,10.440250112157656,0.8569834875389498
2025,1,rural,26,hombre,mas_1_hasta_3_meses,10,293.2726178977488,2809.0573956291837,10.440250112157656,0.8569834875389498
2025,1,rural,26,hombre,mas_3_hasta_6_meses,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,hombre,mas_6_hasta_12_meses,10,310.69946659048213,2809.0573956291837,11.060630767955185,0.8831213949995385
2025,1,rural,26,hombre,mas_de_12_meses,10,1911.8126932432042,2809.0573956291837,68.0588690077295,0.2751481781794713
2025,1,rural,26,mujer,hasta_1_mes,1,0.0,193.2598316965772,0.0,
2025,1,rural,26,mujer,mas_1_hasta_3_meses,1,0.0,193.2598316965772,0.0,
2025,1,rural,26,mujer,mas_3_hasta_6_meses,1,0.0,193.2598316965772,0.0,
2025,1,rural,26,mujer,mas_6_hasta_12_meses,1,193.2598316965772,193.2598316965772,100.0,0.0
2025,1,rural,26,mujer,mas_de_12_meses,1,0.0,193.2598316965772,0.0,
2025,1,rural,27,hombre,hasta_1_mes,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,mas_1_hasta_3_meses,7,139.59986528010842,2219.840678151586,6.288733540839077,1.0504218537076326
2025,1,rural,27,hombre,mas_3_hasta_6_meses,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,mas_6_hasta_12_meses,7,783.2108968756022,2219.840678151586,35.282302220345166,0.7159811202427309
2025,1,rural,27,hombre,mas_de_12_meses,7,1297.0299159958756,2219.840678151586,58.42896423881577,0.418028548226698
2025,1,rural,27,mujer,hasta_1_mes,2,0.0,382.0193663351141,0.0,
2025,1,rural,27,mujer,mas_1_hasta_3_meses,2,0.0,382.0193663351141,0.0,
2025,1,rural,27,mujer,mas_3_hasta_6_meses,2,0.0,382.0193663351141,0.0,
2025,1,rural,27,mujer,mas_6_hasta_12_meses,2,109.29414331593122,382.0193663351141,28.609581855611076,1.0096129756328112
2025,1,rural,27,mujer,mas_de_12_meses,2,272.7252230191829,382.0193663351141,71.39041814438893,0.40460058674028393
2025,1,rural,28,hombre,hasta_1_mes,8,0.0,1972.6054140258648,0.0,
2025,1,rural,28,hombre,mas_1_hasta_3_meses,8,272.7252230191829,1972.6054140258648,13.825634923234928,0.9648322590689927
2025,1,rural,28,hombre,mas_3_hasta_6_meses,8,247.812822839546,1972.6054140258648,12.56271634851635,0.9790075971232015
2025,1,rural,28,hombre,mas_6_hasta_12_meses,8,469.92653812536133,1972.6054140258648,23.822632483112493,0.8442659401769368
2025,1,rural,28,hombre,mas_de_12_meses,8,982.1408300417747,1972.6054140258648,49.78901624513624,0.3772950902870421
2025,1,rural,28,mujer,hasta_1_mes,3,0.0,240.22110947543936,0.0,
2025,1,rural,28,mujer,mas_1_hasta_3_meses,3,0.0,240.22110947543936,0.0,
2025,1,rural,28,mujer,mas_3_hasta_6_meses,3,0.0,240.22110947543936,0.0,
2025,1,rural,28,mujer,mas_6_hasta_12_meses,3,0.0,240.22110947543936,0.0,
2025,1,rural,28,mujer,mas_de_12_meses,3,240.22110947543936,240.22110947543936,100.0,0.0
2025,1,urbana,16,hombre,hasta_1_mes,3,0.0,603.2080745017772,0.0,
2025,1,urbana,16,hombre,mas_1_hasta_3_meses,3,0.0,603.2080745017772,0.0,
2025,1,urbana,16,hombre,mas_3_hasta_6_meses,3,0.0,603.2080745017772,0.0,
2025,1,urbana,16,hombre,mas_6_hasta_12_meses,3,0.0,603.2080745017772,0.0,
2025,1,urbana,16,hombre,mas_de_12_meses,3,603.2080745017772,603.2080745017772,100.0,0.0
2025,1,urbana,16,mujer,hasta_1_mes,5,205.373717395441,1045.0422626718578,19.65219252189499,0.8982498493166581
2025,1,urbana,16,mujer,mas_1_hasta_3_meses,5,0.0,1045.0422626718578,0.0,
2025,1,urbana,16,mujer,mas_3_hasta_6_meses,5,0.0,1045.0422626718578,0.0,
2025,1,urbana,16,mujer,mas_6_hasta_12_meses,5,224.94162679907248,1045.0422626718578,21.524644010469455,0.9228528732041031
2025,1,urbana,16,mujer,mas_de_12_meses,5,614.7269184773443,1045.0422626718578,58.82316346763555,0.40292145057072937
2025,1,urbana,17,hombre,hasta_1_mes,1,0.0,170.32978942717128,0.0,
2025,1,urbana,17,hombre,mas_1_hasta_3_meses,1,0.0,170.32978942717128,0.0,
2025,1,urbana,17,hombre,mas_3_hasta_6_meses,1,170.32978942717128,170.32978942717128,100.0,0.0
2025,1,urbana,17,hombre,mas_6_hasta_12_meses,1,0.0,170.32978942717128,0.0,
2025,1,urbana,17,hombre,mas_de_12_meses,1,0.0,170.32978942717128,0.0,
2025,1,urbana,17,mujer,hasta_1_mes,2,0.0,392.164680806167,0.0,
2025,1,urbana,17,mujer,mas_1_hasta_3_meses,2,0.0,392.164680806167,0.0,
2025,1,urbana,17,mujer,mas_3_hasta_6_meses,2,0.0,392.164680806167,0.0,
2025,1,urbana,17,mujer,mas_6_hasta_12_meses,2,392.164680806167,392.164680806167,100.0,0.0
2025,1,urbana,17,mujer,mas_de_12_meses,2,0.0,392.164680806167,0.0,
2025,1,urbana,18,hombre,hasta_1_mes,4,0.0,1114.7108071352827,0.0,
2025,1,urbana,18,hombre,mas_1_hasta_3_meses,4,0.0,1114.7108071352827,0.0,
2025,1,urbana,18,hombre,mas_3_hasta_6_meses,4,0.0,1114.7108071352827,0.0,
2025,1,urbana,18,hombre,mas_6_hasta_12_meses,4,0.0,1114.7108071352827,0.0,
2025,1,urbana,18,hombre,mas_de_12_meses,4,1114.7108071352827,1114.7108071352827,100.0,0.0
2025,1,urbana,18,mujer,hasta_1_mes,1,218.34615100688364,218.34615100688364,100.0,0.0
2025,1,urbana,18,mujer,mas_1_hasta_3_meses,1,0.0,218.34615100688364,0.0,
2025,1,urbana,18,mujer,mas_3_hasta_6_meses,1,0.0,218.34615100688364,0.0,
2025,1,urbana,18,mujer,mas_6_hasta_12_meses,1,0.0,218.34615100688364,0.0,
2025,1,urbana,18,mujer,mas_de_12_meses,1,0.0,218.34615100688364,0.0,
2025,1,urbana,19,hombre,hasta_1_mes,7,214.31992099410604,1745.368816536994,12.279348580281194,1.0896920690364182
2025,1,urbana,19,hombre,mas_1_hasta_3_meses,7,596.3395001257711,1745.368816536994,34.16696198967133,0.37475878715753885
2025,1,urbana,19,hombre,mas_3_hasta_6_meses,7,0.0,1745.368816536994,0.0,
2025,1,urbana,19,hombre,mas_6_hasta_12_meses,7,736.8943098832387,1745.368816536994,42.21997682674995,0.2961916486119091
2025,1,urbana,19,hombre,mas_de_12_meses,7,197.81508553387823,1745.368816536994,11.33371260329753,0.8387085547722892
2025,1,urbana,19,mujer,hasta_1_mes,8,110.85513154867554,1861.2424225150016,5.955974901908945,1.0384086599610687
2025,1,urbana,19,mujer,mas_1_hasta_3_meses,8,720.3194502420279,1861.2424225150016,38.701001090910935,0.5525896026244688
2025,1,urbana,19,mujer,mas_3_hasta_6_meses,8,0.0,1861.2424225150016,0.0,
2025,1,urbana,19,mujer,mas_6_hasta_12_meses,8,455.9740740189163,1861.2424225150016,24.498371007618765,0.6797012103767713
2025,1,urbana,19,mujer,mas_de_12_meses,8,574.0937667053818,1861.2424225150016,30.84465299956135,0.5619422793273225
2025,1,urbana,20,hombre,hasta_1_mes,4,0.0,1126.458377652401,0.0,
2025,1,urbana,20,hombre,mas_1_hasta_3_meses,4,478.69260704148047,1126.458377652401,42.49536569998275,0.6839111977049117
2025,1,urbana,20,hombre,mas_3_hasta_6_meses,4,224.94162679907248,1126.458377652401,19.968924841045858,0.9336937599076842
2025,1,urbana,20,hombre,mas_6_hasta_12_meses,4,0.0,1126.458377652401,0.0,
2025,1,urbana,20,hombre,mas_de_12_meses,4,422.8241438118481,1126.458377652401,37.535709458971404,0.6696544722879804
2025,1,urbana,20,mujer,hasta_1_mes,7,205.373717395441,1555.4653691710485,13.203361609065617,0.9654056848442207
2025,1,urbana,20,mujer,mas_1_hasta_3_meses,7,179.95330143925798,1555.4653691710485,11.569097262201357,0.9845282399950984
2025,1,urbana,20,mujer,mas_3_hasta_6_meses,7,176.7398496278427,1555.4653691710485,11.362506239662046,0.9867988620633544
2025,1,urbana,20,mujer,mas_6_hasta_12_meses,7,333.4079656969045,1555.4653691710485,21.434611937042806,0.7358886634381935
2025,1,urbana,20,mujer,mas_de_12_meses,7,659.9905350116024,1555.4653691710485,42.43042295202819,0.5683829450830008
2025,1,urbana,21,hombre,hasta_1_mes,4,0.0,1031.2034536556791,0.0,
2025,1,urbana,21,hombre,mas_1_hasta_3_meses,4,0.0,1031.2034536556791,0.0,
2025,1,urbana,21,hombre,mas_3_hasta_6_meses,4,0.0,1031.2034536556791,0.0,
2025,1,urbana,21,hombre,mas_6_hasta_12_meses,4,98.9755904289445,1031.2034536556791,9.598066228159922,1.0786306302897215
2025,1,urbana,21,hombre,mas_de_12_meses,4,932.2278632267347,1031.2034536556791,90.40193377184008,0.11451932268806711
2025,1,urbana,21,mujer,hasta_1_mes,3,0.0,527.7953503561203,0.0,
2025,1,urbana,21,mujer,mas_1_hasta_3_meses,3,0.0,527.7953503561203,0.0,
2025,1,urbana,21,mujer,mas_3_hasta_6_meses,3,0.0,527.7953503561203,0.0,
2025,1,urbana,21,mujer,mas_6_hasta_12_meses,3,353.97682055683697,527.7953503561203,67.06705929068863,0.4111600472517601
2025,1,urbana,21,mujer,mas_de_12_meses,3,173.8185297992833,527.7953503561203,32.93294070931137,0.837316518752289
2025,1,urbana,22,hombre,hasta_1_mes,7,0.0,1249.6796747525407,0.0,
2025,1,urbana,22,hombre,mas_1_hasta_3_meses,7,179.95330143925798,1249.6796747525407,14.399954250267536,0.9476168403484291
2025,1,urbana,22,hombre,mas_3_hasta_6_meses,7,0.0,1249.6796747525407,0.0,
2025,1,urbana,22,hombre,mas_6_hasta_12_meses,7,616.0013974210212,1249.6796747525407,49.29274356190523,0.40552861577338095
2025,1,urbana,22,hombre,mas_de_12_meses,7,453.7249758922615,1249.6796747525407,36.30730218782724,0.49756342603882414
2025,1,urbana,22,mujer,hasta_1_mes,4,0.0,1443.9795998339105,0.0,
2025,1,urbana,22,mujer,mas_1_hasta_3_meses,4,0.0,1443.9795998339105,0.0,
2025,1,urbana,22,mujer,mas_3_hasta_6_meses,4,213.3961282312004,1443.9795998339105,14.778334005255036,1.1137982389754477
2025,1,urbana,22,mujer,mas_6_hasta_12_meses,4,0.0,1443.9795998339105,0.0,
2025,1,urbana,22,mujer,mas_de_12_meses,4,1230.5834716027098,1443.9795998339105,85.22166599474494,0.19314433950468687
2025,1,urbana,23,hombre,hasta_1_mes,11,112.47081339953625,1990.3073695528258,5.650926842762269,0.9965582685139147
2025,1,urbana,23,hombre,mas_1_hasta_3_meses,11,0.0,1990.3073695528258,0.0,
2025,1,urbana,23,hombre,mas_3_hasta_6_meses,11,0.0,1990.3073695528258,0.0,
2025,1,urbana,23,hombre,mas_6_hasta_12_meses,11,176.7398496278427,1990.3073695528258,8.88002789576928,0.8548473091649946
2025,1,urbana,23,hombre,mas_de_12_meses,11,1701.096706525447,1990.3073695528258,85.46904526146845,0.09585499475471454
2025,1,urbana,23,mujer,hasta_1_mes,3,506.11866029791315,802.4208592819755,63.07396604205924,0.47060941679626883
2025,1,urbana,23,mujer,mas_1_hasta_3_meses,3,0.0,802.4208592819755,0.0,
2025,1,urbana,23,mujer,mas_3_hasta_6_meses,3,116.34889754480429,802.4208592819755,14.49973492076414,1.0749793861006196
2025,1,urbana,23,mujer,mas_6_hasta_12_meses,3,179.95330143925798,802.4208592819755,22.426299037176616,1.049844119357622
2025,1,urbana,23,mujer,mas_de_12_meses,3,0.0,802.4208592819755,0.0,
2025,1,urbana,24,hombre,hasta_1_mes,10,507.70428019550974,3456.129866774388,14.689965359124397,0.9339766206703023
2025,1,urbana,24,hombre,mas_1_hasta_3_meses,10,264.5347598737244,3456.129866774388,7.654074646234724,0.9989399959156278
2025,1,urbana,24,hombre,mas_3_hasta_6_meses,10,506.11866029791315,3456.129866774388,14.644086877738612,0.7517972687201412
2025,1,urbana,24,hombre,mas_6_hasta_12_meses,10,865.1034446391077,3456.129866774388,25.030987780748827,0.642311712445836
2025,1,urbana,24,hombre,mas_de_12_meses,10,1312.6687217681329,3456.129866774388,37.980885336153435,0.36871947599003085
2025,1,urbana,24,mujer,hasta_1_mes,3,0.0,792.6010554068828,0.0,
2025,1,urbana,24,mujer,mas_1_hasta_3_meses,3,0.0,792.6010554068828,0.0,
2025,1,urbana,24,mujer,mas_3_hasta_6_meses,3,0.0,792.6010554068828,0.0,
2025,1,urbana,24,mujer,mas_6_hasta_12_meses,3,392.74389462959334,792.6010554068828,49.55127071184352,0.6522679851464495
2025,1,urbana,24,mujer,mas_de_12_meses,3,399.85716077728944,792.6010554068828,50.44872928815648,0.6406644521024273
2025,1,urbana,25,hombre,hasta_1_mes,13,383.7259176583717,2876.1072813993114,13.341849942109171,0.7043328332038589
2025,1,urbana,25,hombre,mas_1_hasta_3_meses,13,0.0,2876.1072813993114,0.0,
2025,1,urbana,25,hombre,mas_3_hasta_6_meses,13,0.0,2876.1072813993114,0.0,
2025,1,urbana,25,hombre,mas_6_hasta_12_meses,13,341.29009946475924,2876.1072813993114,11.866389743942776,0.6817817922025267
2025,1,urbana,25,hombre,mas_de_12_meses,13,2151.0912642761805,2876.1072813993114,74.79176031394805,0.16660471791173243
2025,1,urbana,25,mujer,hasta_1_mes,7,0.0,1521.6320225291036,0.0,
2025,1,urbana,25,mujer,mas_1_hasta_3_meses,7,472.3595500095143,1521.6320225291036,31.042955393670397,0.7706541483069045
2025,1,urbana,25,mujer,mas_3_hasta_6_meses,7,0.0,1521.6320225291036,0.0,
2025,1,urbana,25,mujer,mas_6_hasta_12_meses,7,182.91096705531464,1521.6320225291036,12.020709629342477,1.006179518335498
2025,1,urbana,25,mujer,mas_de_12_meses,7,866.3615054642745,1521.6320225291036,56.936334976987126,0.3915807849241038
2025,1,urbana,26,hombre,hasta_1_mes,9,0.0,2221.123489400831,0.0,
2025,1,urbana,26,hombre,mas_1_hasta_3_meses,9,928.3336240284307,2221.123489400831,41.79567810877806,0.46083555360747186
2025,1,urbana,26,hombre,mas_3_hasta_6_meses,9,0.0,2221.123489400831,0.0,
2025,1,urbana,26,hombre,mas_6_hasta_12_meses,9,0.0,2221.123489400831,0.0,
2025,1,urbana,26,hombre,mas_de_12_meses,9,1292.7898653724005,2221.123489400831,58.20432189122193,0.3309193172227862
2025,1,urbana,26,mujer,hasta_1_mes,4,0.0,1637.3680294740866,0.0,
2025,1,urbana,26,mujer,mas_1_hasta_3_meses,4,0.0,1637.3680294740866,0.0,
2025,1,urbana,26,mujer,mas_3_hasta_6_meses,4,0.0,1637.3680294740866,0.0,
2025,1,urbana,26,mujer,mas_6_hasta_12_meses,4,765.9315278030128,1637.3680294740866,46.7782144280065,0.5779719392477152
2025,1,urbana,26,mujer,mas_de_12_meses,4,871.4365016710738,1637.3680294740866,53.22178557199351,0.5079967726924136
2025,1,urbana,27,hombre,hasta_1_mes,7,0.0,1722.9900857724515,0.0,
2025,1,urbana,27,hombre,mas_1_hasta_3_meses,7,0.0,1722.9900857724515,0.0,
2025,1,urbana,27,hombre,mas_3_hasta_6_meses,7,179.95330143925796,1722.9900857724515,10.444244742045699,1.0529958371644075
2025,1,urbana,27,hombre,mas_6_hasta_12_meses,7,407.3978524943338,1722.9900857724515,23.644816987538793,0.4900023530502835
2025,1,urbana,27,hombre,mas_de_12_meses,7,1135.6389318388597,1722.9900857724515,65.91093827041551,0.2112145805994045
2025,1,urbana,27,mujer,hasta_1_mes,10,387.8299430907023,2634.399856933078,14.721756914389111,0.7393772318387206
2025,1,urbana,27,mujer,mas_1_hasta_3_meses,10,182.91096705531464,2634.399856933078,6.943174042996509,0.9529979515612741
2025,1,urbana,27,mujer,mas_3_hasta_6_meses,10,264.5347598737244,2634.399856933078,10.041556872148146,0.8751972835940695
2025,1,urbana,27,mujer,mas_6_hasta_12_meses,10,377.00557327326067,2634.399856933078,14.310871308358022,0.6570979146307558
2025,1,urbana,27,mujer,mas_de_12_meses,10,1422.1186136400756,2634.399856933078,53.9826408621082,0.35252821135445084
2025,1,urbana,28,hombre,hasta_1_mes,10,0.0,2527.43408361594,0.0,
2025,1,urbana,28,hombre,mas_1_hasta_3_meses,10,0.0,2527.43408361594,0.0,
2025,1,urbana,28,hombre,mas_3_hasta_6_meses,10,182.91096705531464,2527.43408361594,7.23702225276745,1.0036989494563207
2025,1,urbana,28,hombre,mas_6_hasta_12_meses,10,0.0,2527.43408361594,0.0,
2025,1,urbana,28,hombre,mas_de_12_meses,10,2344.5231165606256,2527.43408361594,92.76297774723257,0.07830485619044726
2025,1,urbana,28,mujer,hasta_1_mes,11,595.0415045862848,2967.598385738644,20.051281448523135,0.7366456273257546
2025,1,urbana,28,mujer,mas_1_hasta_3_meses,11,392.74389462959334,2967.598385738644,13.234401815184915,0.9364755699845404
2025,1,urbana,28,mujer,mas_3_hasta_6_meses,11,813.6117200101271,2967.598385738644,27.416503658988773,0.6336067002783281
